sku;descripcion;marca;id_categoria;presentacion;unidadcm3;unidadkg;id_proveedor
18008;CONOXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18009;SALSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18010;AZÃšXX-XX-X-XXXARGO;GRIDO;35;Pack;0;0;3
18011;TE GXX-XX-X-XXX/CAR;SIN DEFINIR;35;Pack;0;0;3
18012;JARAXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18013;JARAXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18014;JARAXX-XX-X-XXXARGO;GRIDO;449;Unidades;0.33000000000000002;0;3
18015;CORTXX-XX-X-XXXARGO;GRIDO;35;Pack;0;0;3
18016;EDULXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18017;ALMIXX-XX-X-XXXARGO;GRIDO;35;Pack;0;0;3
18018;SALSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18019;SALSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18020;SALSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18021;SALSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18022;SALSXX-XX-X-XXXARGO;SIN DEFINIR;449;Unidades;5.9520000000000003E-2;3.7999999999999998;3
18023;CUPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18024;MERMXX-XX-X-XXXARGO;GRIDO;35;Pack;0;0;3
18025;DUL.XX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18026;RELLXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18027;CAFÃXX-XX-X-XXXARGO;GRIDO;35;Pack;0;0;3
18028;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18029;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18030;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18031;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18032;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18033;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18034;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18035;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18036;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18037;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18038;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18039;NUEZXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18040;CAPUXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18041;CUPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18042;BAÃ‘XX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18043;BAÃ‘XX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18044;BAÃ‘XX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18045;CAPEXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18046;COCTXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18047;CONOXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18048;CUCUXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18049;CUPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18050;CUPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18051;FRUTXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18052;LECHXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18053;MAXIXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18054;NUEZXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18055;OBLEXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18056;SALSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18057;SALSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18058;SALSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18059;SALSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18060;CUPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18061;SALSXX-XX-X-XXXARGO;VIA BANA;35;Pack;0;0;3
18062;SALSXX-XX-X-XXXARGO;VIA BANA;35;Pack;0;0;3
18063;SALSXX-XX-X-XXXUN V;VIA BANA;35;Pack;0;0;3
18064;SALSXX-XX-X-XXXARGO;VIA BANA;35;Pack;0;0;3
18065;SALSXX-XX-X-XXXCARG;VIA BANA;35;Pack;0;0;3
18066;MINIXX-XX-X-XXXARGO;VIA BANA;35;Pack;0;0;3
18067;MINIXX-XX-X-XXX VTO;VIA BANA;35;Pack;0;0;3
18068;MINIXX-XX-X-XXXARGO;VIA BANA;35;Pack;0;0;3
18069;MINIXX-XX-X-XXXARGO;VIA BANA;35;Pack;0;0;3
18070;MINIXX-XX-X-XXXARGO;VIA BANA;35;Pack;0;0;3
18071;CREMXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18072;CREMXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18073;CONOXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18074;CONOXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18075;SALSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18076;AZÃšXX-XX-X-XXXARGO;GRIDO;35;Pack;0;0;3
18077;TE GXX-XX-X-XXX/CAR;SIN DEFINIR;35;Pack;0;0;3
18078;JARAXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18079;JARAXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18080;JARAXX-XX-X-XXXARGO;GRIDO;35;Pack;0;0;3
18081;CORTXX-XX-X-XXXARGO;GRIDO;35;Pack;0;0;3
18082;EDULXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18083;ALMIXX-XX-X-XXXARGO;GRIDO;35;Pack;0;0;3
18084;SALSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18085;SALSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18086;SALSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18087;SALSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18088;SALSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18089;CUPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18090;MERMXX-XX-X-XXXARGO;GRIDO;35;Pack;0;0;3
18091;DUL.XX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18092;RELLXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18093;CAFÃXX-XX-X-XXXARGO;GRIDO;35;Pack;0;0;3
18094;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18095;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18096;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18097;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18098;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18099;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18100;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18101;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18102;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18103;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18104;TOPSXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18105;NUEZXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18106;CAPUXX-XX-X-XXXARGO;SIN DEFINIR;35;Pack;0;0;3
18203;PACKXX-XX-X-XXXNESA;SIN DEFINIR;35;Pack;0;0;3
18204;PACKXX-XX-X-XXXESPI;SIN DEFINIR;35;Pack;0;0;3
18205;PACKXX-XX-X-XXXNESA;SIN DEFINIR;35;Pack;0;0;3
18206;PACKXX-XX-X-XXXESPI;SIN DEFINIR;35;Pack;0;0;3
18209;PACKXX-XX-X-XXX JYQ;SIN DEFINIR;112;Pack;1.66666;9.5999999999999996;2
18210;PACKXX-XX-X-XXXSALS;SIN DEFINIR;112;Pack;1.66666;9.5999999999999996;2
18211;DISPXX-XX-X-XXXUNID;SIN DEFINIR;35;Pack;0;0;3
18212;DISPXX-XX-X-XXXUNID;SIN DEFINIR;35;Pack;0;0;3
18218;PINTXX-XX-X-XXX LTS;VIA BANA;35;Pack;0;0;3
18219;PINTXX-XX-X-XXX LTS;VIA BANA;35;Pack;0;0;3
18221;PINTXX-XX-X-XXX LTS;SIN DEFINIR;35;Pack;0;0;3
18222;CARTXX-XX-X-XXXNTAL;VIA BANA;35;Pack;0;0;3
18223;CARTXX-XX-X-XXX0 CM;SIN DEFINIR;35;Pack;0;0;3
18224;PINTXX-XX-X-XXX LTS;SIN DEFINIR;35;Pack;0;0;3
18225;CARTXX-XX-X-XXXNTAL;VIA BANA;35;Pack;0;0;3
18226;CARTXX-XX-X-XXX0 CM;SIN DEFINIR;35;Pack;0;0;3
18230;CARTXX-XX-X-XXXUCHO;VIA BANA;35;Pack;0;0;3
18231;CARTXX-XX-X-XXXUCHO;VIA BANA;35;Pack;0;0;3
18235;REMEXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18236;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18237;REMEXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18238;REMEXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18239;REMEXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18240;REMEXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18241;REMEXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18242;DELAXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18243;COFIXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18244;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18245;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18246;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18247;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18248;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18249;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18250;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18251;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18252;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18253;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18254;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18255;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18256;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18257;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18258;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18259;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18260;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18261;REMEXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18262;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18263;CAMPXX-XX-X-XXXFANI;SIN DEFINIR;35;Pack;0;0;3
18264;CAMPXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18265;CAMPXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18266;CAMPXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18267;CAMPXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18268;CAMPXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18269;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18270;REMEXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18271;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18272;REMEXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18273;REMEXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18274;REMEXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18275;REMEXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18276;REMEXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18277;DELAXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18278;COFIXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18279;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18280;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18281;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18282;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18283;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18284;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18285;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18286;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18287;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18288;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18289;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18290;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18291;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18292;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18293;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18294;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18295;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18296;REMEXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18297;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18298;CAMPXX-XX-X-XXXFANI;SIN DEFINIR;35;Pack;0;0;3
18299;CAMPXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18300;CAMPXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18301;CAMPXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18302;CAMPXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18303;CAMPXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18304;PANTXX-XX-X-XXXFANI;GRIDO;35;Pack;0;0;3
18340;KIT XX-XX-X-XXXKPAN;SIN DEFINIR;35;Pack;0;0;3
18341;KIT XX-XX-X-XXXKPAN;SIN DEFINIR;35;Pack;0;0;3
18483;PACKXX-XX-X-XXX -GR;SIN DEFINIR;545;Pack;0.83333000000000002;1.9199999999999999;2
18484;PACKXX-XX-X-XXX- GR;SIN DEFINIR;545;Pack;0.83333000000000002;1.9199999999999999;2
18485;PACKXX-XX-X-XXX -GR;SIN DEFINIR;545;Pack;0.83333000000000002;1.9199999999999999;2
18486;PACKXX-XX-X-XXX- VB;VIA BANA;40;Pack;1.25;6.2699999999999996;2
18487;PACKXX-XX-X-XXX- VB;VIA BANA;40;Pack;1.25;6.7199999999999998;2
18488;TOALXX-XX-X-XXXPITA;SIN DEFINIR;77;Unidades;0;0;3
18491;TOALXX-XX-X-XXXPITA;SIN DEFINIR;556;Unidades;0.46289999999999998;0;3
18509;PAPEXX-XX-X-XXXFELP;SIN DEFINIR;77;Unidades;1.23;0;3
18510;TOALXX-XX-X-XXXPITA;SIN DEFINIR;77;Unidades;1.3888;0;3
18511;PAPEXX-XX-X-XXXFELP;SIN DEFINIR;556;Unidades;1.1100000000000001;0;3
18512;TOALXX-XX-X-XXXPITA;SIN DEFINIR;556;Unidades;1.3799999999999999;0;3
18523;KIT XX-XX-X-XXX IVA;SIN DEFINIR;453;Unidades;0.55000000000000004;0;2
18524;MIX XX-XX-X-XXX 8-4;SIN DEFINIR;38;Pack;100;664.03999999999996;2
18528;MIX XX-XX-X-XXX 3-3;SIN DEFINIR;35;Pack;100;666.39599999999996;2
18532;CUCHXX-XX-X-XXX5 KG;GRIDO;85;Unidades;0.89280000000000004;0;3
18533;CUCHXX-XX-X-XXX5 KG;GRIDO;35;Pack;0;0;3
18543;MIX XX-XX-X-XXX2021;SIN DEFINIR;38;Pack;100;732.04399999999998;2
18655;REMEXX-XX-X-XXXLE S;GRIDO;96;Unidades;0.16;0;3
18656;REMEXX-XX-X-XXXLE M;GRIDO;96;Unidades;0.16;0;3
18676;ROLLXX-XX-X-XXXPITA;SIN DEFINIR;544;Pack;0.46289999999999998;0;3
18677;ROLLXX-XX-X-XXXPITA;SIN DEFINIR;35;Pack;0;0;3
18685;PAPEXX-XX-X-XXXPITA;SIN DEFINIR;544;Unidades;0.46289999999999998;0;3
18686;VELAXX-XX-X-XXXUNID;SIN DEFINIR;94;Unidades;0.01;0;3
18687;PAPEXX-XX-X-XXXPITA;SIN DEFINIR;35;Pack;0;0;3
18688;VELAXX-XX-X-XXXUNID;SIN DEFINIR;35;Pack;0;0;3
18695;EXHIXX-XX-X-XXXX UN;SIN DEFINIR;94;Unidades;2.5;0;3
18696;EXHIXX-XX-X-XXXX UN;SIN DEFINIR;35;Pack;0;0;3
18697;EXHIXX-XX-X-XXXX UN;SIN DEFINIR;35;Pack;0;0;3
18698;EXHIXX-XX-X-XXXX UN;SIN DEFINIR;35;Pack;0;0;3
18709;KIT XX-XX-X-XXX N°1;SIN DEFINIR;35;Pack;0;0;3
18710;KIT XX-XX-X-XXX N°1;SIN DEFINIR;35;Pack;0;0;3
18716;KIT XX-XX-X-XXXN° 2;SIN DEFINIR;35;Pack;0;0;3
18717;AFICXX-XX-X-XXXUNID;SIN DEFINIR;35;Pack;0;0;3
18718;KIT XX-XX-X-XXXN° 2;SIN DEFINIR;35;Pack;0;0;3
18719;AFICXX-XX-X-XXXUNID;SIN DEFINIR;35;Pack;0;0;3
18730;KIT XX-XX-X-XXXHINA;SIN DEFINIR;35;Pack;0;0;3
18731;NUEVXX-XX-X-XXXTERA;SIN DEFINIR;35;Pack;0;0;3
18732;NUEVXX-XX-X-XXXIVOS;SIN DEFINIR;35;Pack;0;0;3
18733;NUEVXX-XX-X-XXXLES";SIN DEFINIR;35;Pack;0;0;3
18734;NUEVXX-XX-X-XXXZZIO;FRIZZIO;35;Pack;0;0;3
18735;NUEVXX-XX-X-XXXONES;SIN DEFINIR;35;Pack;0;0;3
18736;NUEVXX-XX-X-XXXKILO;SIN DEFINIR;35;Pack;0;0;3
18737;KIT XX-XX-X-XXXNAS);SIN DEFINIR;35;Pack;0;0;3
18738;KIT XX-XX-X-XXXIERA;SIN DEFINIR;35;Pack;0;0;3
18739;CAMPXX-XX-X-XXXFANI;SIN DEFINIR;35;Pack;0;0;3
18740;KIT XX-XX-X-XXXHINA;SIN DEFINIR;35;Pack;0;0;3
18741;NUEVXX-XX-X-XXXTERA;SIN DEFINIR;35;Pack;0;0;3
18742;NUEVXX-XX-X-XXXIVOS;SIN DEFINIR;35;Pack;0;0;3
18743;NUEVXX-XX-X-XXXLES";SIN DEFINIR;35;Pack;0;0;3
18744;NUEVXX-XX-X-XXXZZIO;FRIZZIO;35;Pack;0;0;3
18745;NUEVXX-XX-X-XXXONES;SIN DEFINIR;35;Pack;0;0;3
18746;NUEVXX-XX-X-XXXKILO;SIN DEFINIR;35;Pack;0;0;3
18747;KIT XX-XX-X-XXXNAS);SIN DEFINIR;35;Pack;0;0;3
18748;KIT XX-XX-X-XXXIERA;SIN DEFINIR;35;Pack;0;0;3
18749;CAMPXX-XX-X-XXXFANI;SIN DEFINIR;96;Unidades;0.66000000000000003;0;3
18800;PACKXX-XX-X-XXXSTAS;SIN DEFINIR;35;Pack;0;0;3
18801;PACKXX-XX-X-XXXSTAS;SIN DEFINIR;35;Pack;0;0;3
18803;MEDIXX-XX-X-XXXARGO;SIN DEFINIR;449;Pack;2.3809999999999998;0.01;3
18804;MUFFXX-XX-X-XXX VTO;SIN DEFINIR;35;Pack;0;0;3
18805;MEDIXX-XX-X-XXX VTO;SIN DEFINIR;35;Pack;0;0;3
18806;MUFFXX-XX-X-XXX VTO;SIN DEFINIR;35;Pack;0;0;3
18809;MUFFXX-XX-X-XXX VTO;SIN DEFINIR;35;Pack;0;0;3
18810;TERMXX-XX-X-XXX Un.;GRIDO;449;Unidades;10;0;3
18811;MUFFXX-XX-X-XXX VTO;SIN DEFINIR;35;Pack;0;0;3
18812;TERMXX-XX-X-XXX Un.;GRIDO;35;Pack;0;0;3
18821;PACKXX-XX-X-XXX IVA;SIN DEFINIR;453;Pack;1.6599999999999999;2.5;2
18825;PACKXX-XX-X-XXXCHEF;SIN DEFINIR;35;Pack;0;0;3
18826;PACKXX-XX-X-XXXCHEF;SIN DEFINIR;35;Pack;0;0;3
18828;ESCOXX-XX-X-XXXX UN;SIN DEFINIR;544;Unidades;0.16600000000000001;0.435;3
18829;ESCOXX-XX-X-XXX UNI;SIN DEFINIR;544;Unidades;0.106;0.24299999999999999;3
18830;ESCOXX-XX-X-XXXX UN;SIN DEFINIR;35;Pack;0;0;3
18831;ESCOXX-XX-X-XXX UNI;SIN DEFINIR;35;Pack;0;0;3
18842;CABOXX-XX-X-XXXX UN;SIN DEFINIR;544;Unidades;0;0;3
18843;SECAXX-XX-X-XXXUNID;SIN DEFINIR;544;Unidades;0.95099999999999996;0;3
18844;PALAXX-XX-X-XXXUNID;SIN DEFINIR;544;Unidades;0.17299999999999999;0.28999999999999998;3
18845;CABOXX-XX-X-XXXX UN;SIN DEFINIR;35;Pack;0;0;3
18846;SECAXX-XX-X-XXXUNID;SIN DEFINIR;35;Pack;0;0;3
18847;PALAXX-XX-X-XXXUNID;SIN DEFINIR;35;Pack;0;0;3
18859;PALAXX-XX-X-XXXUNID;SIN DEFINIR;544;Unidades;0.189;0.28999999999999998;3
18860;CEPIXX-XX-X-XXXX UN;SIN DEFINIR;544;Unidades;0.13800000000000001;0.28999999999999998;3
18861;MOPAXX-XX-X-XXXUNID;SIN DEFINIR;544;Unidades;0.055;0.40999999999999998;3
18862;PALAXX-XX-X-XXXUNID;SIN DEFINIR;35;Pack;0;0;3
18863;CEPIXX-XX-X-XXXX UN;SIN DEFINIR;35;Pack;0;0;3
18864;MOPAXX-XX-X-XXXUNID;SIN DEFINIR;35;Pack;0;0;3
18880;FRUTXX-XX-X-XXX- GR;SIN DEFINIR;43;Pack;0.80000000000000004;7.7999999999999998;2
18881;BURBXX-XX-X-XXXUNID;SIN DEFINIR;35;Pack;0;0;3
18883;BURBXX-XX-X-XXXUNID;SIN DEFINIR;35;Pack;0;0;3
18895;CANDXX-XX-X-XXXRIDO;GRIDO;44;Pack;0.80000000000000004;7.7999999999999998;2
18899;FRU XX-XX-X-XXXEXPO;SIN DEFINIR;35;Pack;0;0;2
18907;CANDXX-XX-X-XXXEXPO;SIN DEFINIR;35;Pack;0;0;2
18915;PACKXX-XX-X-XXX- BL;SIN DEFINIR;35;Pack;0;3.3599999999999999;2
18916;PACKXX-XX-X-XXX- BL;SIN DEFINIR;35;Pack;0;3.2160000000000002;2
18931;PACKXX-XX-X-XXXCHEF;SIN DEFINIR;453;Pack;0.83333000000000002;0;2
18944;ESCOXX-XX-X-XXXx UN;SIN DEFINIR;544;Unidades;0.89500000000000002;0;3
18945;ESCOXX-XX-X-XXXOxUN;SIN DEFINIR;544;Unidades;0.75;0;3
18946;ESCOXX-XX-X-XXXX UN;SIN DEFINIR;544;Unidades;0.001;0.32000000000000001;3
18947;ESCOXX-XX-X-XXXx UN;SIN DEFINIR;544;Unidades;0.98499999999999999;0;3
18948;ESCOXX-XX-X-XXXx UN;SIN DEFINIR;35;Pack;0;0;3
18949;ESCOXX-XX-X-XXXOxUN;SIN DEFINIR;35;Pack;0;0;3
18950;ESCOXX-XX-X-XXXX UN;SIN DEFINIR;35;Pack;0;0;3
18951;ESCOXX-XX-X-XXXx UN;SIN DEFINIR;35;Pack;0;0;3
18956;ESCOXX-XX-X-XXXx UN;SIN DEFINIR;544;Unidades;0.23100000000000001;0.56599999999999995;3
18957;CABOXX-XX-X-XXXx UN;SIN DEFINIR;544;Unidades;5.8999999999999997E-2;0.19800000000000001;3
18958;CABOXX-XX-X-XXXX UN;SIN DEFINIR;544;Unidades;0.59999999999999998;0;3
18959;ESCOXX-XX-X-XXXx UN;SIN DEFINIR;35;Pack;0;0;3
18960;CABOXX-XX-X-XXXx UN;SIN DEFINIR;35;Pack;0;0;3
18961;CABOXX-XX-X-XXXX UN;SIN DEFINIR;35;Pack;0;0;3
18965;SECAXX-XX-X-XXXX UN;SIN DEFINIR;544;Unidades;0.0138;8.0000000000000002E-2;3
18966;SECAXX-XX-X-XXXX UN;SIN DEFINIR;544;Unidades;0.1666;0.34000000000000002;3
18967;SECAXX-XX-X-XXXX UN;SIN DEFINIR;544;Unidades;0.95099999999999996;0.16500000000000001;3
18968;BALDXX-XX-X-XXXX UN;SIN DEFINIR;544;Unidades;0.55500000000000005;0.64200000000000002;3
18969;CEPIXX-XX-X-XXXX UN;SIN DEFINIR;544;Unidades;5.0000000000000001E-3;2.5000000000000001E-2;3
18970;MOPAXX-XX-X-XXXX UN;SIN DEFINIR;544;Unidades;0.57999999999999996;0;3
18971;BALDXX-XX-X-XXXUNID;SIN DEFINIR;544;Unidades;1.5600000000000001;1.6699999999999999;3
18972;REPUXX-XX-X-XXXx UN;SIN DEFINIR;544;Unidades;1.4999999999999999E-2;0;3
18973;ESPOXX-XX-X-XXXx UN;SIN DEFINIR;544;Unidades;0.01;8.0000000000000002E-3;3
18974;ESPOXX-XX-X-XXXx UN;SIN DEFINIR;544;Unidades;1.7999999999999999E-2;1.7999999999999999E-2;3
18975;SECAXX-XX-X-XXXX UN;SIN DEFINIR;35;Pack;0;0;3
18976;SECAXX-XX-X-XXXX UN;SIN DEFINIR;35;Pack;0;0;3
18977;SECAXX-XX-X-XXXX UN;SIN DEFINIR;35;Pack;0;0;3
18978;BALDXX-XX-X-XXXX UN;SIN DEFINIR;35;Pack;0;0;3
18979;CEPIXX-XX-X-XXXX UN;SIN DEFINIR;35;Pack;0;0;3
18980;MOPAXX-XX-X-XXXX UN;SIN DEFINIR;35;Pack;0;0;3
18981;BALDXX-XX-X-XXXX UN;SIN DEFINIR;35;Pack;0;0;3
18982;REPUXX-XX-X-XXXx UN;SIN DEFINIR;35;Pack;0;0;3
18983;ESPOXX-XX-X-XXXx UN;SIN DEFINIR;35;Pack;0;0;3
18984;ESPOXX-XX-X-XXXx UN;SIN DEFINIR;35;Pack;0;0;3
19063;HELAXX-XX-X-XXXOBAR;SIN DEFINIR;35;Pack;0;0;3
